0.00600852966309 1.06908465997e-41 3.53486682248e-41 4.64374667612e-42 8.08787076817e-42 3.46467837147e-42 1.6385703271e-41 
0.00600865681966 4.75012628272e-42 2.77677272512e-41 1.12888153707e-42 7.82587122867e-42 1.45793196066e-42 6.34295053177e-42 
0.00600878397624 3.22540475298e-42 2.81413004769e-41 1.15345826419e-41 2.05897803202e-41 2.73987505115e-42 1.0817905298e-42 
0.00600891113281 1.29910740248e-41 1.25966954081e-41 8.01723522877e-42 4.60674584097e-42 2.58658886359e-42 2.47144231732e-42 
0.00600903828939 1.71386777433e-41 1.85403327462e-41 1.69891767423e-41 1.3247749257e-41 3.82030534392e-46 2.49563689585e-42 
0.00600916544596 2.00204311038e-42 1.59097255865e-41 1.05558801594e-41 1.10895726621e-41 5.4823955435e-42 4.35184402268e-43 
0.00600929260254 2.65511064166e-41 7.16472308739e-42 3.81168400399e-42 6.01809360165e-42 1.02480555898e-41 4.12662821276e-43 
0.00600941975911 1.05623524622e-42 7.20369372857e-42 1.54441026851e-42 2.58665622612e-42 4.95083273893e-43 1.22884492015e-41 
0.00600954691569 2.62719389012e-42 1.34270060352e-41 7.15102984211e-43 1.59708511555e-42 8.54631924279e-43 8.26742724869e-42 
0.00600967407227 4.99640173162e-42 1.44699851469e-42 4.55269987584e-43 1.38544744794e-42 6.72634595995e-42 1.46760888383e-42 
0.00600980122884 1.42032495331e-42 4.10694614158e-42 3.98751647648e-43 1.58828211889e-42 2.07586078073e-42 6.70937403916e-42 
0.00600992838542 1.97172358479e-42 2.28485173565e-41 4.83029412522e-43 2.36903460306e-42 4.30458528433e-42 1.6370006853e-41 
0.00601005554199 1.57234792868e-42 1.41484797044e-41 1.26408583048e-42 6.01754931469e-42 1.97055515931e-42 3.08088993712e-42 
0.00601018269857 4.86608927372e-42 1.68707331912e-41 1.08544754704e-41 2.83489991318e-41 1.20186422573e-42 3.20646285084e-42 
0.00601030985514 8.32698246063e-41 9.12296944066e-41 9.08463540308e-41 8.00234475044e-41 4.16317141998e-42 5.99577334481e-42 
0.00601043701172 1.7661639085e-40 1.71670908745e-40 1.77861490912e-40 1.37880508626e-40 1.71653001964e-44 4.41098311846e-42 
0.00601056416829 1.78130058347e-40 1.48787156173e-40 1.35567851424e-40 1.30472327534e-40 2.92456558305e-42 8.04676927705e-42 
0.00601069132487 2.44590094414e-41 8.42920889922e-41 5.03797500428e-41 5.63199200888e-41 4.66748382164e-42 2.88734659803e-42 
0.00601081848145 2.65711189168e-41 1.34351468015e-41 1.62038044001e-41 2.03921290773e-41 5.67507946043e-42 2.78578342848e-42 
0.00601094563802 2.30755185888e-41 2.36262425103e-41 5.80132472435e-42 8.13851507888e-42 6.69267578913e-42 4.14248351904e-42 
0.0060110727946 1.99803668633e-42 3.3180294433e-42 2.52418640644e-42 3.89043706048e-42 6.54385772662e-43 3.37528128355e-43 
0.00601119995117 3.37423853895e-42 5.8325787541e-42 1.31765003008e-42 2.18987438963e-42 6.23326402843e-42 1.97487309207e-42 
0.00601132710775 3.64907311483e-42 1.30526428566e-42 7.89516392886e-43 1.39071113649e-42 1.6169068251e-42 2.95690427908e-43 
0.00601145426432 5.56164215552e-42 6.5948888071e-43 5.22106631147e-43 9.61549351543e-43 3.98018523054e-42 1.79316106088e-42 
0.0060115814209 2.74871372737e-42 5.33353542006e-42 3.70747981037e-43 7.06581485496e-43 2.52917618644e-42 2.60600966509e-42 
0.00601170857747 1.02780065663e-41 7.77313556516e-42 2.77592558839e-43 5.43249770056e-43 9.68584030036e-42 6.1802330483e-42 
0.00601183573405 1.55146230157e-42 2.09629761091e-43 2.16491260842e-43 4.32481509744e-43 2.14234144872e-42 3.17488145729e-43 
0.00601196289062 2.95985563045e-42 8.22560674743e-42 1.74386590361e-43 3.53970841885e-43 3.29563429018e-42 5.2117550859e-42 
0.0060120900472 6.31471157968e-42 2.92135328613e-43 1.44218025093e-43 2.96345466301e-43 4.87963755959e-42 1.13246563895e-42 
0.00601221720378 1.77271047995e-42 1.56985492316e-42 1.21913255081e-43 2.52840336063e-43 1.71503695564e-42 3.05815976005e-42 
0.00601234436035 4.45316998634e-42 2.47493527506e-42 1.04996666527e-43 2.19228215199e-43 3.72994330392e-42 2.0539984956e-42 
0.00601247151693 4.79326586073e-43 1.26534213869e-42 9.18958842216e-44 1.92758243872e-43 5.9564813497e-43 1.68559707356e-42 
0.0060125986735 2.86207490431e-42 2.72975358703e-42 6.85548599229e-44 1.81260934635e-43 2.0708429256e-42 3.98863371911e-42 
0.00601272583008 8.40253341307e-43 1.1192028347e-41 6.1012981032e-44 1.63750676519e-43 1.34146477243e-42 9.18736331485e-42 
0.00601285298665 1.52432871824e-42 2.30461635782e-42 5.49134612426e-44 1.49399146305e-43 1.61090029012e-42 1.56050425801e-42 
0.00601298014323 1.7811655497e-42 1.11973429325e-42 4.99282837931e-44 1.37535840374e-43 1.35038906091e-42 1.97119387141e-42 
